,Pi *1e-5,Mach,AoA,Train,std_drag,std_lift,std_mom,confidence_weight_simple
236,4.0,0.75,4.0,True,5.716887426142076e-06,2.3565338669168632e-05,2.258066531487245e-05,1.0
237,4.0,0.75,8.0,True,0.0006035109766395,0.0051140044014013,0.0030357682688127,1.0
238,4.0,0.75,10.0,True,0.0017205656921986,0.0069828180204601,0.0045863170884855,0.5
239,4.0,0.75,12.0,True,0.0020873585585878,0.0087103864873105,0.0039624680668827,0.5
240,4.0,0.8,-10.0,True,0.0010161037680286,0.0056726402339646,0.0019595742741132,0.5
241,4.0,0.8,-5.0,True,0.0004532199254847,0.001102114618476,0.0006569977727973,1.0
242,4.0,0.8,0.0,True,8.387448413819697e-07,3.466727316784438e-06,8.671100428676633e-06,1.0
243,4.0,0.8,1.5,True,9.44220943754826e-07,4.321989731510125e-06,8.347662468081512e-06,1.0
244,4.0,0.8,4.5,True,3.637845275308944e-06,2.727294442232844e-05,2.0784290584549505e-05,1.0
245,4.0,0.8,6.0,True,3.507358500844545e-05,0.000114070881829,0.0001105012076737,1.0
246,4.0,0.8,9.0,True,0.0016921580084764,0.0086189038070008,0.006592441260546,1.0
247,4.0,0.8,10.5,True,0.0008750215038065,0.0032422583995194,0.0025538217517706,0.5
248,4.0,0.82,-10.0,True,0.0007699954370398,0.0052870764011241,0.0037214415260668,0.5
249,4.0,0.82,-7.5,True,0.0007096860793114,0.0048204787449326,0.0020843932549168,1.0
250,4.0,0.82,-5.0,True,0.0005096967681697,0.0014110128777506,0.0011639256816109,1.0
251,4.0,0.82,0.0,True,1.6640732628767143e-06,4.326119653196045e-06,5.683724884298667e-06,1.0
252,4.0,0.82,4.5,True,1.1117513131052644e-06,3.117915824673169e-06,4.176928319989084e-06,1.0
253,4.0,0.82,7.5,True,0.0002927217229749,0.00762963151543,0.0012958425149627,1.0
254,4.0,0.82,9.0,True,0.0008379488210197,0.0084393141187894,0.0026409579437735,1.0
255,4.0,0.82,10.5,True,0.0007326488779538,0.0028835078940348,0.0022912617686464,0.5
256,4.0,0.84,-7.0,True,0.0006018638361085,0.0023276364827721,0.001736041656121,1.0
257,4.0,0.84,-3.0,True,7.054775136062721e-05,0.0002676515680082,0.0004660426115461,1.0
258,4.0,0.84,-1.5,True,5.617474133579016e-05,0.0002295524425455,0.0001765249783033,1.0
259,4.0,0.84,0.0,True,3.731906333822231e-06,7.436479478400391e-06,4.959187806777579e-06,1.0
260,4.0,0.84,3.0,True,1.3031196385286326e-06,4.830548575159595e-06,2.9630124220066537e-06,1.0
261,4.0,0.84,5.0,True,1.493055012162668e-06,8.453589792845439e-06,4.803450495603864e-06,1.0
262,4.0,0.84,7.0,True,0.0004029823404357,0.0020347891971749,0.0014588264391468,1.0
263,4.0,0.84,9.0,True,0.000231194850622,0.0067672346149571,0.0029459302701522,1.0
264,4.0,0.85,-9.0,True,0.0004323480700694,0.0016292819782137,0.0021401702257409,1.0
265,4.0,0.85,-7.0,True,0.0007896061750946,0.003518938880174,0.0021054239036649,1.0
266,4.0,0.85,-5.0,True,0.0006812838091536,0.0026555264797319,0.0017646139857487,1.0
267,4.0,0.85,-3.0,True,0.000915870765416,0.0015373809302218,0.001630937538266,1.0
268,4.0,0.85,0.0,True,5.907779694997285e-06,1.316798937417168e-05,7.773136782636822e-06,1.0
269,4.0,0.85,1.5,True,3.2666033188843458e-06,1.5310115571701227e-05,9.317394572475178e-06,1.0
270,4.0,0.85,4.0,True,1.2546318267184725e-06,8.272777675665975e-06,7.293564737720529e-06,1.0
271,4.0,0.85,7.0,True,0.0004704367115045,0.0013370700775196,0.0011193417468513,1.0
272,4.0,0.86,-7.0,True,0.0005625386065253,0.0015763142557243,0.0016272277028014,1.0
273,4.0,0.86,-1.5,True,4.695717825876021e-06,2.8873780026749626e-05,7.943368182350373e-06,1.0
274,4.0,0.86,1.5,True,3.1796017390558848e-06,1.7591264004283165e-05,1.2263125664621832e-05,1.0
275,4.0,0.86,3.0,True,1.4210461469504965e-06,1.5597762706101496e-05,1.241038149379772e-05,1.0
276,4.0,0.86,4.0,True,1.130050467248804e-06,7.27189472388104e-06,6.7313619123902e-06,1.0
277,4.0,0.86,5.0,True,4.536843010396738e-05,0.0004537021878472,0.0001342363261065,1.0
278,4.0,0.86,7.0,True,0.0002448899192582,0.0058312480853761,0.0043158849794197,1.0
279,4.0,0.86,9.0,True,0.0009467197608377,0.0023140509486305,0.0078041259725617,1.0
280,4.0,0.88,-8.0,True,0.0004202526636184,0.0018080038545171,0.001531967048532,1.0
281,4.0,0.88,-6.0,True,0.0003190459762072,0.000905661569198,0.0011001558194017,1.0
282,4.0,0.88,-2.0,True,3.643105149011459e-05,0.0001872422795927,0.0002952085894543,1.0
283,4.0,0.88,0.0,True,8.07882233611238e-06,1.952369042031097e-05,1.673162218170299e-05,1.0
284,4.0,0.88,1.0,True,5.9564101119352135e-06,3.22412271910316e-05,2.2064897131521145e-05,1.0
285,4.0,0.88,2.0,True,3.285923140971644e-06,4.199151737065691e-05,3.3189235131599294e-05,1.0
286,4.0,0.88,4.0,True,1.788959975703011e-06,5.7137637925936585e-06,6.824700876303877e-06,1.0
287,4.0,0.88,5.0,True,0.0001608821213437,0.0013445327433262,0.0002369548280511,1.0
288,4.0,0.9,-6.0,True,0.0005667867014176,0.0037845868779386,0.0024936240238993,1.0
289,4.0,0.9,-4.0,True,0.0001782528591649,0.0014541676907576,0.0019487879452847,1.0
290,4.0,0.9,-2.0,True,3.732612732555289e-05,0.00016847945665,0.0003017778606575,1.0
291,4.0,0.9,0.0,True,5.887968035710437e-06,1.6487252995775635e-05,1.803866400413957e-05,1.0
292,4.0,0.9,2.0,True,4.207761201855165e-06,1.1551302772325447e-05,1.8047509596984665e-05,1.0
293,4.0,0.9,4.0,True,4.707282050979754e-06,3.337233561192517e-05,2.735649357071196e-05,1.0
294,4.0,0.9,5.0,True,1.315476921620029e-05,0.0001132599900091,8.758603223943441e-05,1.0
295,4.0,0.9,8.0,True,0.0004021167230298,0.0025615317992666,0.0019970841695506,1.0
296,4.0,0.93,-8.0,True,0.0004467874847314,0.0016890272897912,0.0017302191082407,1.0
297,4.0,0.93,-6.0,True,0.000544231234661,0.0017748008321826,0.0016347560838699,1.0
298,4.0,0.93,-4.0,True,0.0001860016278328,0.0007775967824668,0.0012858550061846,1.0
299,4.0,0.93,-2.0,True,2.0842915394461523e-05,0.0002657397770995,0.0003460072578629,1.0
300,4.0,0.93,0.0,True,2.124660080622684e-06,1.7232129496452346e-05,1.4261594349028968e-05,1.0
301,4.0,0.93,3.0,True,4.181110642700621e-06,9.07323977716255e-05,3.6092737933978266e-05,1.0
302,4.0,0.93,6.0,True,1.1522267563816847e-05,5.874529337249096e-05,3.4086634655746975e-05,1.0
303,4.0,0.93,8.0,True,0.0002048919571964,0.000738861327808,0.0004785702001789,1.0
304,4.0,0.96,-8.0,True,0.0001555855974402,0.0003566610786847,0.0003880460795728,1.0
305,4.0,0.96,-6.0,True,0.0001577641504961,0.0004845984265592,0.0005186205666561,1.0
306,4.0,0.96,-2.0,True,2.123964862001369e-05,0.0001042822822735,5.451466833898849e-05,1.0
307,4.0,0.96,1.0,True,2.2980814115447406e-07,3.200315095816345e-06,5.75683212364873e-06,1.0
308,4.0,0.96,2.0,True,1.2593479539416998e-05,1.8267681861718712e-05,2.7825756419099756e-05,1.0
309,4.0,0.96,4.0,True,7.337362521856673e-06,6.451448087653996e-05,6.118586950773246e-05,1.0
310,4.0,0.96,5.0,True,1.3151251044440644e-05,8.807294940169927e-05,5.995476876348533e-05,1.0
311,4.0,0.96,8.0,True,2.816180225908474e-05,0.0001204735933333,9.639777420312528e-05,1.0
312,1.0,0.3,-6.0,False,0.0008188456717499,0.0037644310808376,0.0050093882472872,1.0
313,1.0,0.3,2.5,False,4.024191751529822e-05,0.0001412097547688,0.0001241581829858,1.0
314,1.0,0.3,5.0,False,5.04211501960222e-05,0.0004822176853561,0.000233416769932,1.0
315,1.0,0.3,10.0,False,0.0023656318543785,0.0126923001636022,0.0083540593383335,0.5
316,1.0,0.5,-6.0,False,0.0008647521999189,0.0034216854140328,0.0055558526298433,1.0
317,1.0,0.5,0.0,False,1.147895315247694e-05,4.8584975992284415e-05,0.0001205550346621,1.0
318,1.0,0.5,7.5,False,0.0005441615168121,0.003175606241591,0.0013122558349356,1.0
319,1.0,0.5,12.5,False,0.0067585030494607,0.0294480564621263,0.0221552825969823,0.5
320,1.0,0.7,-12.5,False,0.0023270922566538,0.0092507515627046,0.0072440226529468,0.5
321,1.0,0.7,-2.5,False,1.792297700998433e-05,0.0001010821235455,0.0001391400850408,1.0
322,1.0,0.7,0.0,False,8.979699651248128e-07,1.1603114509869391e-05,2.774445423780331e-05,1.0
323,1.0,0.7,2.0,False,1.0392711115874174e-06,1.33271716676337e-05,3.6013105005750015e-05,1.0
324,1.0,0.75,-12.5,False,0.0022016247072049,0.0073150242417806,0.0075176129758541,0.5
325,1.0,0.75,-5.0,False,0.0004313720781112,0.0006940499395881,0.0008617201452249,1.0
326,1.0,0.75,-2.5,False,3.610922631679518e-05,0.000130495284641,0.0002257687956668,1.0
327,1.0,0.75,4.0,False,4.979532623123619e-06,4.394441022682085e-05,1.6494118366655522e-05,1.0
328,1.0,0.8,-5.0,False,0.0002570557263031,0.0011209835033375,0.0014829041079169,1.0
329,1.0,0.8,1.5,False,9.181621143996234e-07,3.084354504325426e-06,6.549624723293421e-06,1.0
330,1.0,0.8,6.0,False,0.0002472928951196,0.0026063142996997,0.0017267468776062,1.0
331,1.0,0.8,9.0,False,0.0011703057603092,0.0066295028055225,0.0028959811360412,1.0
332,1.0,0.82,-5.0,False,0.0002700072768978,0.0007830111805104,0.0013029207353384,1.0
333,1.0,0.82,3.0,False,8.76135256941767e-07,2.232202264647383e-06,1.4074504137752495e-06,1.0
334,1.0,0.82,6.0,False,0.0002721427887611,0.0021254485012469,0.0021491267249816,1.0
335,1.0,0.82,7.5,False,0.0013423577049805,0.0065170574303982,0.0067072950041453,1.0
336,1.0,0.84,-5.0,False,0.0002775672079361,0.0012294293038025,0.0016285853066933,1.0
337,1.0,0.84,-1.5,False,1.1076745430018812e-05,1.880720906630048e-05,4.343009166261456e-05,1.0
338,1.0,0.84,1.5,False,2.9006956416467755e-06,6.016260735976037e-06,3.9127087493909245e-06,1.0
339,1.0,0.84,9.0,False,0.0009926246753307,0.0029163942650367,0.0025234622563633,1.0
340,1.0,0.85,-9.0,False,0.0005426345638219,0.0018226471675584,0.0014501581632989,1.0
341,1.0,0.85,-1.5,False,5.941330725983521e-06,2.002885488769983e-05,2.9887940952998756e-05,1.0
342,1.0,0.85,0.0,False,4.688987572134615e-06,3.365298526260284e-06,1.8432662987795955e-06,1.0
343,1.0,0.85,1.5,False,2.863389535361495e-06,8.587166686095508e-06,5.368083878043405e-06,1.0
344,1.0,0.86,-9.0,False,0.0004899349834291,0.0027288973578959,0.0012389624661131,1.0
345,1.0,0.86,-5.0,False,0.0007892898271842,0.0023683398655147,0.0014964322887281,1.0
346,1.0,0.86,0.0,False,6.02713836252161e-06,6.794468400414303e-06,4.397433015476566e-06,1.0
347,1.0,0.86,4.0,False,1.9780174908842262e-06,6.725548681933733e-06,7.056415084744833e-06,1.0
348,1.0,0.88,-6.0,False,0.0007641356265171,0.0025270745524373,0.0018289001724237,1.0
349,1.0,0.88,-4.0,False,0.0009516247554539,0.0017873327116816,0.0021221277921096,1.0
350,1.0,0.88,0.0,False,8.205893613316265e-06,1.7965988954285178e-05,1.4334107822355442e-05,1.0
351,1.0,0.88,8.0,False,0.0005162916191384,0.0036400392830761,0.001257284842242,1.0
352,1.0,0.9,-8.0,False,0.0001467715952991,0.0005781195825068,0.0007046938197166,1.0
353,1.0,0.9,-2.0,False,3.878805166132375e-05,0.0002284240209184,0.0002566938394648,1.0
354,1.0,0.9,1.0,False,3.3413556629978067e-06,2.0976631868139467e-05,2.245713248004101e-05,1.0
355,1.0,0.9,4.0,False,2.18623198806211e-05,0.0002089802732951,7.107997918363592e-05,1.0
356,1.0,0.93,-4.0,False,0.0004440978661911,0.0034970316759009,0.0010101353336864,1.0
357,1.0,0.93,0.0,False,2.707568874103568e-06,1.4360584566649098e-05,1.2700098587674766e-05,1.0
358,1.0,0.93,3.0,False,2.0415530054722696e-05,0.0002462924276539,0.0001254491908259,1.0
359,1.0,0.93,8.0,False,0.0001020482048117,0.0006555111900707,0.0004672106206013,1.0
360,1.0,0.96,-6.0,False,0.0004960180207975,0.0019772067859093,0.0018775369515095,1.0
361,1.0,0.96,2.0,False,4.6651882353070123e-07,3.424430013551169e-07,3.043857825575563e-07,1.0
362,1.0,0.96,4.0,False,4.723633075436801e-06,1.9050969906782475e-05,2.2033566325770747e-05,1.0
363,1.0,0.96,6.0,False,1.428721809502138e-05,4.08182431192737e-05,1.8032693193657544e-05,1.0
364,2.0,0.3,-6.0,False,0.0011323095997498,0.0046376400407237,0.0069404610967678,1.0
365,2.0,0.3,2.5,False,4.182517544018613e-05,0.0001402078337509,0.0001194667362394,1.0
366,2.0,0.3,5.0,False,4.972836682607236e-05,0.0004829861929694,0.0002371372983223,1.0
367,2.0,0.3,12.5,False,0.0068770078056145,0.0306505121774898,0.0184034610209337,0.5
368,2.0,0.5,-15.0,False,0.0044540054827692,0.0150704253353808,0.0118202437794648,0.5
369,2.0,0.5,-3.0,False,6.858203318997077e-05,0.0004756440289799,0.0002521693915155,1.0
370,2.0,0.5,0.0,False,1.1815801470039874e-05,4.6108537501341226e-05,0.0001104338890871,1.0
371,2.0,0.5,5.0,False,4.991544291639479e-05,0.0003335968937812,0.0004119651143871,1.0
372,2.0,0.7,-12.5,False,0.0056011274935267,0.0125206737920199,0.0204277533995743,0.5
373,2.0,0.7,-2.5,False,1.9696625414512566e-05,8.753137614794085e-05,0.0001362450946484,1.0
374,2.0,0.7,6.0,False,0.0003693242426071,0.0029464987325452,0.0013511293133986,1.0
375,2.0,0.7,10.0,False,0.0022314229997146,0.0106762964251697,0.0100514588844165,0.5
376,2.0,0.75,-12.5,False,0.003877100129045,0.008596721548895,0.0142690076902721,0.5
377,2.0,0.75,0.0,False,7.469379809172397e-07,3.7678139534006337e-06,7.653234474493925e-06,1.0
378,2.0,0.75,6.0,False,0.0004374631334494,0.0049259763400691,0.001789734851201,1.0
379,2.0,0.75,12.0,False,0.0014262709590201,0.0050866043360094,0.0030712786131867,0.5
380,2.0,0.8,-2.5,False,3.0405018799759876e-05,0.000125219401606,0.0002063205878747,1.0
381,2.0,0.8,0.0,False,7.457882612734504e-07,1.919695311224955e-06,4.784202885523168e-06,1.0
382,2.0,0.8,1.5,False,9.252569470746524e-07,3.734821047533792e-06,7.482940118486811e-06,1.0
383,2.0,0.8,4.5,False,6.3004775364865805e-06,2.2232349481069545e-05,1.3404699974449394e-05,1.0
384,2.0,0.82,-2.5,False,4.034737785348165e-05,0.0001233076442456,0.0002307664249017,1.0
385,2.0,0.82,1.5,False,1.6398700130699051e-06,2.9107785945431694e-06,3.875601907916233e-06,1.0
386,2.0,0.82,3.0,False,9.849576679881302e-07,2.6908054389317512e-06,1.948041048342852e-06,1.0
387,2.0,0.82,6.0,False,0.0002879806752835,0.0022547830281957,0.0022032420619721,1.0
388,2.0,0.84,-7.0,False,0.0005282480162779,0.002166040491878,0.001687609390802,1.0
389,2.0,0.84,0.0,False,3.6738605205693184e-06,3.0189898935556967e-06,1.5955322792236695e-06,1.0
390,2.0,0.84,5.0,False,1.871346343229068e-06,7.538628579583921e-06,4.376919257986196e-06,1.0
391,2.0,0.84,9.0,False,0.0005415116419143,0.0044018372690698,0.0011705645255796,1.0
392,2.0,0.85,-5.0,False,0.0007076249023855,0.0032649590045475,0.0011863923686612,1.0
393,2.0,0.85,-1.5,False,4.432618663119036e-06,2.4416757207314755e-05,1.330950153776226e-05,1.0
394,2.0,0.85,4.0,False,2.425429416824123e-06,8.037831236183487e-06,7.031446639999216e-06,1.0
395,2.0,0.85,5.0,False,0.0001148609873019,0.0008609287312723,9.576590719781702e-05,1.0
396,2.0,0.86,-9.0,False,0.0003124798790746,0.0009164542070695,0.000934335934279,1.0
397,2.0,0.86,-5.0,False,0.0003394238878194,0.0013670148445278,0.0018969154533351,1.0
398,2.0,0.86,0.0,False,7.139469389301957e-06,1.0148554168875509e-05,5.711016580371879e-06,1.0
399,2.0,0.86,4.0,False,2.8529755605414827e-06,1.0053052210444132e-05,7.603765409968018e-06,1.0
400,2.0,0.88,-6.0,False,0.0010332988233344,0.0079059555659342,0.003693056922475,1.0
401,2.0,0.88,-2.0,False,3.533848254514148e-05,0.0001853937639833,0.0002522020799003,1.0
402,2.0,0.88,1.0,False,6.0743449339650575e-06,2.077081958698478e-05,1.3305049055816022e-05,1.0
403,2.0,0.88,2.0,False,2.7887943335193214e-06,2.7662242014243583e-05,2.3944516451380982e-05,1.0
404,2.0,0.9,-6.0,False,0.0008040052300147,0.0023588116354696,0.0023033265238548,1.0
405,2.0,0.9,-2.0,False,3.894662809723188e-05,0.0001531340341068,0.0002711973568769,1.0
406,2.0,0.9,3.0,False,3.178877362883812e-06,1.087934647083098e-05,1.0755386743072886e-05,1.0
407,2.0,0.9,8.0,False,0.0006741688953268,0.0041896327336209,0.0026504367951693,1.0
408,2.0,0.93,-2.0,False,2.8331332762258443e-05,0.000125348448533,0.0001818803660674,1.0
409,2.0,0.93,0.0,False,2.49417893107156e-06,1.6778095640015497e-05,1.3780928740759347e-05,1.0
410,2.0,0.93,1.0,False,1.8901242294783972e-06,2.080250429227995e-05,1.575852322972901e-05,1.0
411,2.0,0.93,4.0,False,2.245204834461678e-05,0.000294528310769,0.0001725283734651,1.0
412,2.0,0.96,-4.0,False,0.0001650079370083,0.0006449190093869,0.0008325583070876,1.0
413,2.0,0.96,-2.0,False,1.0230752195182552e-05,4.070481437923965e-05,9.584451492046527e-05,1.0
414,2.0,0.96,1.0,False,7.773276570309516e-08,4.2774350768385836e-07,7.644830519103242e-07,1.0
415,2.0,0.96,3.0,False,4.39221361043335e-06,1.0307299423382869e-05,9.590607433348244e-06,1.0
416,4.0,0.3,-6.0,False,0.0013209360514802,0.0057225492748423,0.0081017344433276,1.0
417,4.0,0.3,-3.0,False,4.857633793494915e-05,0.0003041604790008,0.0002139567502971,1.0
418,4.0,0.3,2.5,False,4.427971767014768e-05,0.0001438053351137,0.0001334003207557,1.0
419,4.0,0.3,10.0,False,0.0025924035437154,0.0132487293326303,0.012362694523559,0.5
420,4.0,0.5,-15.0,False,0.0049420066062701,0.0137835109478914,0.0120443296027486,0.5
421,4.0,0.5,0.0,False,1.2011553818974844e-05,4.43689867199235e-05,0.0001035900113016,1.0
422,4.0,0.5,7.5,False,0.0005656662013562,0.0034840068811118,0.0020108677965547,1.0
423,4.0,0.5,12.5,False,0.0062805168917788,0.0275634067991322,0.0165058124076872,0.5
424,4.0,0.7,-10.0,False,0.001640087780267,0.0047897673337574,0.0089353240409236,0.5
425,4.0,0.7,-7.5,False,0.0003515733931067,0.0004737516077688,0.0007600834306073,1.0
426,4.0,0.7,-2.5,False,1.9892107268588498e-05,9.922497114199965e-05,0.0001482248539944,1.0
427,4.0,0.7,12.0,False,0.0019120879432635,0.0077497937769936,0.0042566921684863,0.5
428,4.0,0.75,-12.5,False,0.0011556516457881,0.0030630850055256,0.0036581755378851,0.5
429,4.0,0.75,-5.0,False,0.0004433374562718,0.0007260268821459,0.0012338338732282,1.0
430,4.0,0.75,0.0,False,1.1869019415558988e-06,6.632100774331725e-06,1.1823659858718115e-05,1.0
431,4.0,0.75,6.0,False,4.99373049209716e-05,0.0002825229902268,0.000144134435719,1.0
432,4.0,0.8,-7.5,False,0.0004415409433467,0.0024018522843998,0.0019892076139517,1.0
433,4.0,0.8,-2.5,False,2.989773416500642e-05,0.0001101590530866,0.0001664114238897,1.0
434,4.0,0.8,3.0,False,7.699128675629692e-07,3.669532589963425e-06,5.3691586561092005e-06,1.0
435,4.0,0.8,7.5,False,0.0012640320360916,0.006845647182002,0.0059744508926757,1.0
436,4.0,0.82,-2.5,False,3.469461860600067e-05,9.384689818980248e-05,0.0001527724445737,1.0
437,4.0,0.82,1.5,False,1.7870972811760691e-06,3.563510702976401e-06,4.0975159142752926e-06,1.0
438,4.0,0.82,3.0,False,8.993720075393387e-07,2.647344808876066e-06,2.4807175630274063e-06,1.0
439,4.0,0.82,6.0,False,0.0001658177684596,0.0013827575598074,0.0021912124656724,1.0
440,4.0,0.84,-9.0,False,0.0007248258868956,0.0048838003122825,0.0012940915479469,1.0
441,4.0,0.84,-5.0,False,0.0006087760829533,0.0043792570418749,0.0016431605870125,1.0
442,4.0,0.84,1.5,False,2.933479889943101e-06,8.134874426796524e-06,5.541879841793874e-06,1.0
443,4.0,0.84,4.0,False,2.342761006867164e-06,9.38277987881586e-06,6.428646676240556e-06,1.0
444,4.0,0.85,-1.5,False,3.717285494430871e-06,2.4915316798581997e-05,8.79344883073758e-06,1.0
445,4.0,0.85,3.0,False,1.364387362257598e-06,8.759653809881394e-06,5.7278113116713605e-06,1.0
446,4.0,0.85,5.0,False,4.365573781565339e-06,5.318894436227847e-06,1.5446189252368918e-05,1.0
447,4.0,0.85,9.0,False,0.0020408614602409,0.0185758545392389,0.0064256437818578,1.0
448,4.0,0.86,-9.0,False,0.000430013699442,0.0012569714038431,0.0011461846179479,1.0
449,4.0,0.86,-5.0,False,0.0011234562077645,0.0058919012865799,0.0023549383926442,1.0
450,4.0,0.86,-3.0,False,6.497675054910379e-05,0.0004801030575755,0.0003877412760361,1.0
451,4.0,0.86,0.0,False,7.050122303191009e-06,1.6673830534734154e-05,1.1073063564264782e-05,1.0
452,4.0,0.88,-4.0,False,0.0010605515162471,0.0041683162017667,0.0020976983862527,1.0
453,4.0,0.88,3.0,False,1.945851299396384e-06,7.635602491853785e-06,1.0825564332313795e-05,1.0
454,4.0,0.88,6.0,False,0.0007157198602811,0.0057282913605969,0.0006679023930729,1.0
455,4.0,0.88,8.0,False,0.0004138428706096,0.0020181080869775,0.0011894926341268,1.0
456,4.0,0.9,-8.0,False,0.0004583202289142,0.0016593442503863,0.0012968533975658,1.0
457,4.0,0.9,1.0,False,7.68272713315108e-06,2.7674766804255244e-05,3.985039943130016e-05,1.0
458,4.0,0.9,3.0,False,3.751854327675691e-06,1.4110879551569918e-05,1.117038599720827e-05,1.0
459,4.0,0.9,6.0,False,8.187948223515818e-05,0.0004790744764458,5.6095259606805234e-05,1.0
460,4.0,0.93,1.0,False,1.2343588642148531e-06,1.637233238010219e-05,1.2291638836551446e-05,1.0
461,4.0,0.93,2.0,False,3.454572844012168e-06,2.480164238766777e-05,1.9135997949432857e-05,1.0
462,4.0,0.93,4.0,False,1.4235200839973694e-05,0.0001887513343588,0.0001332860777707,1.0
463,4.0,0.93,5.0,False,4.091750943210765e-06,3.104432457314504e-05,1.748447594355359e-05,1.0
464,4.0,0.96,-4.0,False,0.0001261038479966,0.0004914061239904,0.0006368504431362,1.0
465,4.0,0.96,0.0,False,1.917695851852126e-05,4.250964537144248e-05,8.135480649194288e-05,1.0
466,4.0,0.96,3.0,False,2.8864562443316225e-05,0.0003672594272073,0.0004088828461947,1.0
467,4.0,0.96,6.0,False,2.09753510948569e-05,0.0001375418966446,0.0001444748471334,1.0
